station,date,decimal_year,mjd,e_mm,n_mm,u_mm,sig_e,sig_n,sig_u,e_vel_mmday,n_vel_mmday,u_vel_mmday,h_vel_mmday,zscore_e,zscore_n,zscore_u,anomaly_e,anomaly_n,anomaly_u,anomaly_any,risk_level,risk_score,lat,lon
BAKO,2002-02-10,2002.1109,52315,955.704,-382.976,161.881,1.738,1.447,7.346,1.7482,0.7618,-1.1,1.907,2.666,1.887,0.053,NORMAL,NORMAL,NORMAL,NO,LOW,18.6,-6.491054,106.84891
BAKO,2002-02-11,2002.1136,52316,957.679,-388.788,143.797,1.651,1.365,6.996,1.7812,0.5003,-1.8565,1.8502,2.797,0.296,1.994,NORMAL,NORMAL,NORMAL,NO,LOW,20.4,-6.491054,106.84891
BAKO,2002-02-12,2002.1164,52317,958.13,-385.253,159.15,1.847,1.47,7.349,1.7856,0.536,-0.9054,1.8643,2.508,1.079,0.177,NORMAL,NORMAL,NORMAL,NO,LOW,17.6,-6.491054,106.84891
BAKO,2002-02-13,2002.1191,52318,960.065,-386.788,137.842,1.681,1.297,6.697,1.8446,0.1278,-2.0869,1.849,2.603,0.471,2.524,NORMAL,NORMAL,NORMAL,NO,LOW,21.1,-6.491054,106.84891
BAKO,2002-02-14,2002.1218,52319,955.764,-387.02,149.892,2.025,1.574,7.848,1.4347,-0.0578,-2.506,1.4359,1.506,0.347,1.037,NORMAL,NORMAL,NORMAL,NO,LOW,19.0,-6.491054,106.84891
BAKO,2002-02-15,2002.1246,52320,952.797,-383.971,142.099,1.737,1.399,7.113,0.285,0.1,-1.3698,0.3021,0.869,1.657,1.748,NORMAL,NORMAL,NORMAL,NO,LOW,6.5,-6.491054,106.84891
BAKO,2002-02-16,2002.1273,52321,959.443,-385.915,144.422,1.82,1.346,7.048,-0.1959,-0.1717,-1.3518,0.2605,2.036,0.807,1.383,NORMAL,NORMAL,NORMAL,NO,LOW,6.1,-6.491054,106.84891
BAKO,2002-02-17,2002.13,52322,953.71,-390.099,155.47,1.638,1.324,6.917,-0.3028,-0.3795,-0.9626,0.4856,0.881,0.848,0.304,NORMAL,NORMAL,NORMAL,NO,LOW,6.8,-6.491054,106.84891
BAKO,2002-02-18,2002.1328,52323,956.801,-389.979,133.416,2.072,1.579,7.918,-0.3938,-0.3202,-0.9419,0.5076,1.343,0.743,2.416,NORMAL,NORMAL,NORMAL,NO,LOW,6.9,-6.491054,106.84891
BAKO,2002-02-19,2002.1355,52324,958.238,-392.24,121.319,2.064,1.568,8.133,-0.1795,-0.9053,-3.1892,0.9229,1.489,1.741,3.192,NORMAL,NORMAL,ANOMALY,YES,MEDIUM,37.0,-6.491054,106.84891
BAKO,2002-02-20,2002.1383,52325,958.346,-388.012,128.327,1.946,1.553,7.654,0.0788,-0.6771,-2.6723,0.6817,1.398,0.156,2.156,NORMAL,NORMAL,NORMAL,NO,LOW,13.5,-6.491054,106.84891
BAKO,2002-02-21,2002.141,52326,957.79,-385.976,138.152,1.714,1.411,7.112,0.4929,-0.378,-2.8858,0.6212,1.214,0.981,1.265,NORMAL,NORMAL,NORMAL,NO,LOW,13.6,-6.491054,106.84891
BAKO,2002-02-22,2002.1437,52327,958.331,-386.775,140.794,2.03,1.521,7.563,0.5455,-0.1897,-1.5954,0.5775,1.216,0.586,0.993,NORMAL,NORMAL,NORMAL,NO,LOW,9.4,-6.491054,106.84891
BAKO,2002-02-23,2002.1465,52328,960.892,-387.223,152.213,1.683,1.383,6.899,0.4324,0.2822,0.0283,0.5163,1.557,0.379,0.07,NORMAL,NORMAL,NORMAL,NO,LOW,4.2,-6.491054,106.84891
BAKO,2002-02-24,2002.1492,52329,959.081,-388.539,138.611,1.811,1.408,7.092,0.6878,0.5135,0.5265,0.8583,1.165,0.238,1.121,NORMAL,NORMAL,NORMAL,NO,LOW,8.4,-6.491054,106.84891
BAKO,2002-02-25,2002.152,52330,969.471,-384.234,148.453,1.752,1.386,7.189,1.2034,0.7177,3.1669,1.4012,2.667,1.616,0.25,NORMAL,NORMAL,NORMAL,NO,LOW,20.7,-6.491054,106.84891
BAKO,2002-02-26,2002.1547,52331,958.153,-386.799,129.16,1.675,1.368,6.806,0.7317,0.5814,2.0037,0.9346,0.757,0.4,1.836,NORMAL,NORMAL,NORMAL,NO,LOW,13.5,-6.491054,106.84891
BAKO,2002-02-27,2002.1574,52332,961.219,-391.332,144.008,1.686,1.481,7.178,0.6373,-0.2506,0.8831,0.6848,1.143,1.651,0.468,NORMAL,NORMAL,NORMAL,NO,LOW,8.1,-6.491054,106.84891
BAKO,2002-02-28,2002.1602,52333,960.939,-389.691,145.119,1.578,1.335,6.739,0.4602,-0.5144,0.0657,0.6902,1.031,0.883,0.343,NORMAL,NORMAL,NORMAL,NO,LOW,5.7,-6.491054,106.84891
BAKO,2002-03-01,2002.1629,52334,960.594,-392.521,129.58,1.584,1.383,6.723,0.133,-0.756,-1.3937,0.7676,0.914,2.232,1.612,NORMAL,NORMAL,NORMAL,NO,LOW,10.3,-6.491054,106.84891
BAKO,2002-03-02,2002.1656,52335,945.168,-391.482,161.531,1.934,1.553,7.767,-1.4885,-0.8408,0.2966,1.7095,1.562,1.56,1.151,NORMAL,NORMAL,NORMAL,NO,LOW,14.6,-6.491054,106.84891
BAKO,2002-03-03,2002.1684,52336,957.86,-388.992,140.803,1.69,1.346,7.037,-1.4645,-0.654,0.9893,1.6039,0.448,0.491,0.572,NORMAL,NORMAL,NORMAL,NO,LOW,15.8,-6.491054,106.84891
BAKO,2002-03-04,2002.1711,52337,960.034,-391.553,148.509,1.651,1.376,6.976,-1.3812,-0.7795,1.1385,1.586,0.762,1.523,0.111,NORMAL,NORMAL,NORMAL,NO,LOW,16.1,-6.491054,106.84891
BAKO,2002-03-05,2002.1739,52338,961.622,-394.571,145.493,1.615,1.357,6.807,-0.0751,-0.6235,1.8552,0.628,0.983,2.62,0.107,NORMAL,NORMAL,NORMAL,NO,LOW,10.6,-6.491054,106.84891
BAKO,2002-03-06,2002.1766,52339,961.547,-392.429,142.185,1.515,1.307,6.555,0.1991,-0.3177,0.2996,0.3749,0.927,1.523,0.348,NORMAL,NORMAL,NORMAL,NO,LOW,3.9,-6.491054,106.84891
BAKO,2002-03-07,2002.1793,52340,960.967,-390.098,151.861,1.495,1.265,6.218,0.6726,-0.1692,0.8311,0.6936,0.765,0.611,0.578,NORMAL,NORMAL,NORMAL,NO,LOW,8.0,-6.491054,106.84891
BAKO,2002-03-08,2002.1821,52341,962.632,-394.481,139.798,1.46,1.262,6.239,1.2608,-0.2396,0.2894,1.2834,1.055,2.144,0.503,NORMAL,NORMAL,NORMAL,NO,LOW,11.1,-6.491054,106.84891
BAKO,2002-03-09,2002.1848,52342,958.414,-395.787,149.307,1.487,1.28,6.349,1.4203,-0.608,-0.9982,1.545,0.106,2.354,0.414,NORMAL,NORMAL,NORMAL,NO,LOW,15.4,-6.491054,106.84891
BAKO,2002-03-10,2002.1875,52343,957.07,-396.467,149.124,1.448,1.205,5.909,-0.1331,-0.844,0.6527,0.8544,0.294,2.298,0.526,NORMAL,NORMAL,NORMAL,NO,LOW,8.8,-6.491054,106.84891
BAKO,2002-03-11,2002.1903,52344,958.69,-397.404,148.235,1.643,1.404,6.975,-0.475,-0.7725,0.304,0.9069,0.026,2.312,0.452,NORMAL,NORMAL,NORMAL,NO,LOW,8.2,-6.491054,106.84891
BAKO,2002-03-12,2002.193,52345,962.567,-394.452,153.721,1.439,1.205,5.815,-0.2807,-0.5292,1.0612,0.5991,1.035,1.302,1.02,NORMAL,NORMAL,NORMAL,NO,LOW,8.0,-6.491054,106.84891
BAKO,2002-03-13,2002.1958,52346,961.888,-391.155,151.598,1.516,1.33,6.562,-0.0331,-0.2655,1.1943,0.2675,0.794,0.328,0.862,NORMAL,NORMAL,NORMAL,NO,LOW,5.7,-6.491054,106.84891
BAKO,2002-03-14,2002.1985,52347,961.207,-393.603,148.322,1.517,1.288,6.207,0.1433,-0.0576,0.5545,0.1545,0.578,0.981,0.468,NORMAL,NORMAL,NORMAL,NO,LOW,2.9,-6.491054,106.84891
BAKO,2002-03-15,2002.2012,52348,959.591,-394.589,146.868,1.726,1.369,6.834,0.1311,0.3459,0.6842,0.3699,0.139,1.195,0.365,NORMAL,NORMAL,NORMAL,NO,LOW,5.0,-6.491054,106.84891
BAKO,2002-03-16,2002.204,52349,955.596,-393.329,142.641,1.853,1.529,7.613,-0.003,0.4916,-0.712,0.4916,0.872,0.766,0.149,NORMAL,NORMAL,NORMAL,NO,LOW,6.1,-6.491054,106.84891
BAKO,2002-03-17,2002.2067,52350,961.907,-392.013,147.005,1.832,1.497,6.97,0.1045,0.5797,-0.7933,0.589,0.732,0.343,0.379,NORMAL,NORMAL,NORMAL,NO,LOW,7.1,-6.491054,106.84891
BAKO,2002-03-18,2002.2094,52351,959.814,-388.953,153.107,1.642,1.384,6.729,-0.1896,0.76,-0.331,0.7833,0.129,0.632,1.06,NORMAL,NORMAL,NORMAL,NO,LOW,7.3,-6.491054,106.84891
BAKO,2002-03-19,2002.2122,52352,965.798,-391.715,139.567,1.662,1.439,7.322,0.1232,0.4309,-1.187,0.4482,1.701,0.173,0.517,NORMAL,NORMAL,NORMAL,NO,LOW,7.1,-6.491054,106.84891
BAKO,2002-04-25,2002.3135,52389,961.154,-397.805,134.481,2.811,1.812,9.242,0.2952,-0.2248,-1.6728,0.3711,0.37,2.051,1.057,NORMAL,NORMAL,NORMAL,NO,LOW,8.0,-6.491054,106.84891
BAKO,2002-04-26,2002.3162,52390,965.608,-397.75,129.059,1.922,1.478,7.64,0.7992,-0.4429,-2.3797,0.9138,1.51,1.838,1.696,NORMAL,NORMAL,NORMAL,NO,LOW,14.4,-6.491054,106.84891
BAKO,2002-04-27,2002.319,52391,958.541,-403.424,149.168,2.121,1.513,7.483,0.5528,-1.2391,-1.2253,1.3569,0.407,3.273,0.653,NORMAL,ANOMALY,NORMAL,YES,MEDIUM,34.5,-6.491054,106.84891
BAKO,2002-04-28,2002.3217,52392,964.079,-394.567,131.894,1.527,1.209,6.208,0.6582,-1.1691,-1.6862,1.3416,1.008,0.584,1.686,NORMAL,NORMAL,NORMAL,NO,LOW,15.8,-6.491054,106.84891
BAKO,2002-04-29,2002.3244,52393,966.696,-396.628,135.835,1.634,1.34,6.885,0.4468,-1.1363,-1.9152,1.221,1.609,1.054,1.099,NORMAL,NORMAL,NORMAL,NO,LOW,15.5,-6.491054,106.84891
BAKO,2002-04-30,2002.3272,52394,964.372,-394.798,140.388,1.772,1.378,6.942,0.4536,-0.7314,-1.1351,0.8607,0.917,0.518,0.486,NORMAL,NORMAL,NORMAL,NO,LOW,10.3,-6.491054,106.84891
BAKO,2002-05-01,2002.3299,52395,964.894,-396.794,155.049,1.846,1.392,7.278,0.221,-0.0988,1.6781,0.2421,1.003,1.0,1.433,NORMAL,NORMAL,NORMAL,NO,LOW,7.0,-6.491054,106.84891
BAKO,2002-05-02,2002.3326,52396,964.377,-394.761,149.453,1.817,1.499,7.409,0.4655,0.5941,2.528,0.7547,0.82,0.389,0.632,NORMAL,NORMAL,NORMAL,NO,LOW,13.6,-6.491054,106.84891
BAKO,2002-05-03,2002.3354,52397,964.335,-393.454,149.285,2.118,1.528,8.09,0.2427,0.8159,2.5836,0.8512,0.906,0.064,0.605,NORMAL,NORMAL,NORMAL,NO,LOW,14.6,-6.491054,106.84891
BAKO,2002-05-04,2002.3381,52398,966.145,-394.851,131.365,1.602,1.294,6.243,0.5723,0.8236,0.2125,1.0029,1.306,0.315,1.821,NORMAL,NORMAL,NORMAL,NO,LOW,8.7,-6.491054,106.84891
BAKO,2002-05-05,2002.3409,52399,964.207,-397.799,149.313,1.673,1.334,6.545,-0.0296,-0.0914,1.4366,0.096,0.755,1.252,0.584,NORMAL,NORMAL,NORMAL,NO,LOW,5.1,-6.491054,106.84891
BAKO,2002-05-06,2002.3436,52400,967.404,-395.312,130.593,1.697,1.424,7.346,0.0934,0.016,-0.7534,0.0947,1.5,0.346,1.783,NORMAL,NORMAL,NORMAL,NO,LOW,3.0,-6.491054,106.84891
BAKO,2002-05-07,2002.3463,52401,966.269,-394.234,144.695,1.93,1.416,7.207,0.323,0.0101,-1.3151,0.3231,1.129,0.045,0.02,NORMAL,NORMAL,NORMAL,NO,LOW,6.5,-6.491054,106.84891
BAKO,2002-05-08,2002.3491,52402,974.63,-393.646,124.878,1.822,1.331,6.752,1.0105,0.1922,-3.2514,1.0286,4.05,0.277,2.664,ANOMALY,NORMAL,NORMAL,YES,MEDIUM,38.0,-6.491054,106.84891
BAKO,2002-05-09,2002.3518,52403,965.514,-397.725,138.408,1.662,1.175,6.109,0.75,-0.2068,-2.12,0.778,0.751,1.127,0.664,NORMAL,NORMAL,NORMAL,NO,LOW,12.6,-6.491054,106.84891
BAKO,2002-05-10,2002.3546,52404,960.972,-396.835,148.393,1.504,1.228,6.435,0.0409,-0.2917,-0.3599,0.2945,0.526,0.731,0.616,NORMAL,NORMAL,NORMAL,NO,LOW,3.4,-6.491054,106.84891
BAKO,2002-05-12,2002.36,52406,962.891,-392.692,160.729,1.618,1.359,7.141,-0.4317,0.1581,2.4354,0.4597,0.001,0.793,2.123,NORMAL,NORMAL,NORMAL,NO,LOW,11.0,-6.491054,106.84891
BAKO,2002-05-13,2002.3628,52407,962.25,-397.602,146.062,1.544,1.202,6.193,-0.7294,0.0309,1.816,0.7301,0.187,0.974,0.222,NORMAL,NORMAL,NORMAL,NO,LOW,11.3,-6.491054,106.84891
BAKO,2002-05-14,2002.3655,52408,964.397,-401.262,118.56,1.772,1.307,6.995,-0.9631,-0.6516,0.4779,1.1629,0.384,2.294,2.966,NORMAL,NORMAL,NORMAL,NO,LOW,10.7,-6.491054,106.84891
BAKO,2002-05-15,2002.3682,52409,949.933,-398.95,141.134,1.963,1.482,7.535,-2.0642,-0.7926,-0.2526,2.2111,3.552,1.242,0.217,ANOMALY,NORMAL,NORMAL,YES,MEDIUM,38.4,-6.491054,106.84891
BAKO,2002-05-16,2002.371,52410,958.009,-394.341,153.594,1.844,1.31,7.064,-2.1978,-0.3474,1.3152,2.2251,1.103,0.389,1.105,NORMAL,NORMAL,NORMAL,NO,MEDIUM,21.7,-6.491054,106.84891
BAKO,2002-05-17,2002.3737,52411,962.634,-391.929,129.762,1.723,1.277,6.771,-0.8536,0.3644,-1.4381,0.9281,0.037,1.183,1.37,NORMAL,NORMAL,NORMAL,NO,LOW,11.7,-6.491054,106.84891
BAKO,2002-05-18,2002.3765,52412,958.546,-395.284,145.719,1.737,1.34,6.852,-0.5411,0.3187,-1.5284,0.628,1.042,0.017,0.323,NORMAL,NORMAL,NORMAL,NO,LOW,9.6,-6.491054,106.84891
BAKO,2002-05-19,2002.3792,52413,965.823,-389.398,140.103,1.501,1.162,5.941,0.057,0.8007,-1.1908,0.8027,0.71,1.965,0.217,NORMAL,NORMAL,NORMAL,NO,LOW,10.0,-6.491054,106.84891
BAKO,2002-05-20,2002.3819,52414,968.685,-390.978,134.2,1.582,1.182,6.184,0.9838,1.4178,0.1739,1.7257,1.339,1.372,0.794,NORMAL,NORMAL,NORMAL,NO,LOW,14.3,-6.491054,106.84891
BAKO,2002-05-21,2002.3847,52415,964.42,-394.215,131.774,1.605,1.218,6.403,1.3485,1.1984,0.3966,1.804,0.283,0.285,0.995,NORMAL,NORMAL,NORMAL,NO,LOW,15.6,-6.491054,106.84891
BAKO,2002-05-22,2002.3874,52416,964.557,-390.077,140.43,1.675,1.232,6.432,1.903,0.851,-1.2658,2.0846,0.281,1.589,0.046,NORMAL,NORMAL,NORMAL,NO,MEDIUM,20.5,-6.491054,106.84891
BAKO,2002-05-23,2002.3901,52417,972.604,-399.176,153.353,1.774,1.393,7.435,1.5746,-0.2733,0.0466,1.5981,2.174,1.277,1.289,NORMAL,NORMAL,NORMAL,NO,LOW,12.9,-6.491054,106.84891
BAKO,2002-05-24,2002.3929,52418,960.111,-397.78,134.365,1.63,1.332,6.702,0.5305,-0.782,0.8208,0.945,0.877,0.77,0.669,NORMAL,NORMAL,NORMAL,NO,LOW,10.0,-6.491054,106.84891
BAKO,2002-05-25,2002.3956,52419,966.602,-392.063,138.659,1.69,1.346,6.856,0.4729,-0.474,-0.1428,0.6696,0.591,1.108,0.177,NORMAL,NORMAL,NORMAL,NO,LOW,5.8,-6.491054,106.84891
BAKO,2002-05-26,2002.3984,52420,965.61,-390.608,134.654,1.502,1.181,5.996,-0.1998,-0.4011,0.0577,0.4481,0.359,1.584,0.585,NORMAL,NORMAL,NORMAL,NO,LOW,3.8,-6.491054,106.84891
BAKO,2002-05-27,2002.4011,52421,969.704,-391.155,124.054,1.598,1.247,6.389,0.0801,0.1456,-0.9634,0.1662,1.259,1.293,1.673,NORMAL,NORMAL,NORMAL,NO,LOW,4.2,-6.491054,106.84891
BAKO,2002-05-28,2002.4038,52422,966.763,-397.234,141.786,1.508,1.151,5.88,0.3291,0.0583,-0.7571,0.3342,0.546,0.663,0.159,NORMAL,NORMAL,NORMAL,NO,LOW,4.9,-6.491054,106.84891
BAKO,2002-05-29,2002.4066,52423,964.921,-395.286,147.936,1.52,1.208,6.218,0.0135,-0.0646,-0.4789,0.0659,0.077,0.143,0.811,NORMAL,NORMAL,NORMAL,NO,LOW,2.0,-6.491054,106.84891
BAKO,2002-05-30,2002.4093,52424,965.306,-395.041,133.727,1.471,1.221,6.48,-0.2674,0.3018,-0.8422,0.4032,0.159,0.05,0.688,NORMAL,NORMAL,NORMAL,NO,LOW,5.8,-6.491054,106.84891
BAKO,2002-05-31,2002.412,52425,961.073,-389.602,131.09,1.943,1.46,7.25,-0.0566,0.2648,0.119,0.2708,0.798,1.821,0.945,NORMAL,NORMAL,NORMAL,NO,LOW,2.5,-6.491054,106.84891
BAKO,2002-06-01,2002.4148,52426,964.297,-393.846,132.032,1.77,1.322,7.058,-0.6411,-0.2043,-0.3457,0.6729,0.035,0.272,0.806,NORMAL,NORMAL,NORMAL,NO,LOW,6.4,-6.491054,106.84891
BAKO,2002-06-02,2002.4175,52427,964.743,-389.849,145.941,1.511,1.187,5.879,-0.5927,0.1786,0.8643,0.619,0.07,1.572,0.68,NORMAL,NORMAL,NORMAL,NO,LOW,7.5,-6.491054,106.84891
BAKO,2002-06-03,2002.4203,52428,958.251,-399.844,149.519,1.833,1.383,7.129,-1.1473,-0.1683,1.77,1.1596,1.401,1.742,1.072,NORMAL,NORMAL,NORMAL,NO,LOW,14.6,-6.491054,106.84891
BAKO,2002-06-04,2002.423,52429,965.638,-400.108,134.642,1.659,1.28,6.655,-0.4725,-0.3759,-0.0537,0.6038,0.306,1.681,0.477,NORMAL,NORMAL,NORMAL,NO,LOW,5.0,-6.491054,106.84891
BAKO,2002-06-05,2002.4257,52430,961.909,-395.866,139.59,1.962,1.374,7.138,-0.3267,-0.6681,0.1827,0.7437,0.509,0.314,0.027,NORMAL,NORMAL,NORMAL,NO,LOW,6.5,-6.491054,106.84891
BAKO,2002-06-06,2002.4285,52431,966.162,-393.392,143.387,1.499,1.261,6.46,0.0917,-0.5781,1.4468,0.5853,0.44,0.397,0.467,NORMAL,NORMAL,NORMAL,NO,LOW,9.0,-6.491054,106.84891
BAKO,2002-06-07,2002.4312,52432,967.121,-396.273,139.118,1.601,1.308,6.781,0.6017,-0.7469,0.941,0.9592,0.663,0.476,0.035,NORMAL,NORMAL,NORMAL,NO,LOW,10.5,-6.491054,106.84891
BAKO,2002-06-08,2002.4339,52433,959.379,-391.99,150.554,1.885,1.323,7.03,-0.0301,0.0532,0.9773,0.0612,1.043,0.81,1.227,NORMAL,NORMAL,NORMAL,NO,LOW,3.4,-6.491054,106.84891
BAKO,2002-06-09,2002.4367,52434,969.921,-392.562,128.013,1.625,1.253,6.526,0.6022,0.4078,-1.2273,0.7273,1.498,0.62,1.34,NORMAL,NORMAL,NORMAL,NO,LOW,9.5,-6.491054,106.84891
BAKO,2002-06-10,2002.4394,52435,971.373,-394.729,131.59,1.616,1.276,6.54,1.2695,0.9795,-1.5479,1.6035,1.752,0.065,0.88,NORMAL,NORMAL,NORMAL,NO,LOW,17.5,-6.491054,106.84891
BAKO,2002-06-11,2002.4422,52436,969.134,-391.074,133.597,1.572,1.3,6.692,0.8968,0.9011,-0.9762,1.2713,1.111,1.0,0.606,NORMAL,NORMAL,NORMAL,NO,LOW,13.1,-6.491054,106.84891
BAKO,2002-06-12,2002.4449,52437,968.864,-392.405,141.847,1.555,1.331,6.773,1.0338,0.4747,-0.9319,1.1376,0.987,0.581,0.423,NORMAL,NORMAL,NORMAL,NO,LOW,11.9,-6.491054,106.84891
BAKO,2002-06-13,2002.4476,52438,968.375,-392.992,129.595,1.537,1.267,6.441,0.6538,0.2705,-1.5499,0.7076,0.823,0.362,1.032,NORMAL,NORMAL,NORMAL,NO,LOW,10.3,-6.491054,106.84891
BAKO,2002-06-14,2002.4504,52439,970.657,-392.079,131.394,1.665,1.376,7.139,0.7657,0.339,-1.3733,0.8374,1.272,0.597,0.934,NORMAL,NORMAL,NORMAL,NO,LOW,10.8,-6.491054,106.84891
BAKO,2002-06-15,2002.4531,52440,959.597,-391.456,140.167,1.749,1.321,7.058,-0.0483,0.1194,-0.6374,0.1288,1.466,0.755,0.255,NORMAL,NORMAL,NORMAL,NO,LOW,2.9,-6.491054,106.84891
BAKO,2002-06-16,2002.4559,52441,968.279,-389.623,137.933,1.607,1.284,6.497,-0.7892,0.3969,1.1127,0.8834,0.741,1.327,0.025,NORMAL,NORMAL,NORMAL,NO,LOW,10.4,-6.491054,106.84891
BAKO,2002-06-17,2002.4586,52442,967.655,-391.832,141.636,1.581,1.26,6.48,-0.6645,0.3725,1.0567,0.7618,0.53,0.553,0.513,NORMAL,NORMAL,NORMAL,NO,LOW,9.3,-6.491054,106.84891
BAKO,2002-06-18,2002.4613,52443,969.275,-393.319,143.329,1.56,1.314,6.419,-0.1953,-0.0252,1.2007,0.1969,0.924,0.032,0.786,NORMAL,NORMAL,NORMAL,NO,LOW,5.2,-6.491054,106.84891
BAKO,2002-06-19,2002.4641,52444,963.999,-387.228,134.774,1.466,1.196,5.986,-0.3557,0.4426,0.5673,0.5678,0.552,2.121,0.462,NORMAL,NORMAL,NORMAL,NO,LOW,6.2,-6.491054,106.84891
BAKO,2002-06-20,2002.4668,52445,964.122,-392.0,139.636,1.613,1.223,6.371,-0.4125,0.2786,1.195,0.4978,0.479,0.451,0.232,NORMAL,NORMAL,NORMAL,NO,LOW,7.6,-6.491054,106.84891
BAKO,2002-06-21,2002.4695,52446,968.376,-388.369,149.871,1.641,1.337,6.42,-0.0543,0.3446,1.4155,0.3489,0.684,1.574,1.685,NORMAL,NORMAL,NORMAL,NO,LOW,7.0,-6.491054,106.84891
BAKO,2002-06-22,2002.4723,52447,965.731,-390.593,142.0,1.555,1.276,6.261,0.328,0.2131,0.6901,0.3911,0.071,0.834,0.475,NORMAL,NORMAL,NORMAL,NO,LOW,5.2,-6.491054,106.84891
BAKO,2002-06-23,2002.475,52448,966.841,-388.714,143.442,1.499,1.222,6.148,-0.265,0.2695,0.7723,0.3779,0.309,1.393,0.783,NORMAL,NORMAL,NORMAL,NO,LOW,5.3,-6.491054,106.84891
BAKO,2002-06-24,2002.4778,52449,967.12,-388.943,129.018,1.576,1.204,6.137,-0.077,0.4379,-0.6649,0.4446,0.341,1.236,1.418,NORMAL,NORMAL,NORMAL,NO,LOW,5.6,-6.491054,106.84891
BAKO,2002-06-25,2002.4805,52450,966.939,-387.756,137.685,1.559,1.245,6.245,0.0567,0.4524,-0.7707,0.4559,0.281,1.555,0.074,NORMAL,NORMAL,NORMAL,NO,LOW,6.0,-6.491054,106.84891
BAKO,2002-06-26,2002.4832,52451,969.8,-386.885,121.665,1.688,1.422,7.486,0.6195,0.2831,-1.9361,0.6811,1.127,1.748,2.417,NORMAL,NORMAL,NORMAL,NO,LOW,11.3,-6.491054,106.84891
BAKO,2002-06-27,2002.486,52452,969.488,-390.477,129.751,1.689,1.334,6.884,0.5784,0.3138,-2.8285,0.6581,1.031,0.561,1.2,NORMAL,NORMAL,NORMAL,NO,LOW,13.7,-6.491054,106.84891
BAKO,2002-06-28,2002.4887,52453,968.046,-386.912,127.562,1.622,1.284,6.584,0.2997,0.2078,-3.2628,0.3646,0.562,1.606,1.428,NORMAL,NORMAL,NORMAL,NO,LOW,12.7,-6.491054,106.84891
BAKO,2002-06-30,2002.4942,52455,967.194,-388.695,124.455,1.664,1.315,6.826,0.3123,0.221,-2.5719,0.3826,0.278,0.95,1.772,NORMAL,NORMAL,NORMAL,NO,LOW,10.8,-6.491054,106.84891
BAKO,2002-07-01,2002.4969,52456,962.844,-389.221,131.573,1.615,1.285,6.543,-0.2929,-0.0401,-1.526,0.2956,1.022,0.73,0.702,NORMAL,NORMAL,NORMAL,NO,LOW,6.9,-6.491054,106.84891
BAKO,2002-07-02,2002.4997,52457,970.014,-390.337,142.72,1.587,1.275,6.43,-0.1128,-0.2256,0.8516,0.2522,1.099,0.389,0.786,NORMAL,NORMAL,NORMAL,NO,LOW,4.6,-6.491054,106.84891
BAKO,2002-07-03,2002.5024,52458,968.868,-389.424,135.123,1.658,1.32,6.979,-0.0739,-0.3208,1.0679,0.3293,0.687,0.632,0.277,NORMAL,NORMAL,NORMAL,NO,LOW,5.8,-6.491054,106.84891
BAKO,2002-07-04,2002.5051,52459,965.634,-388.745,133.951,1.618,1.218,6.3,-0.3656,-0.2209,1.9697,0.4271,0.317,0.83,0.394,NORMAL,NORMAL,NORMAL,NO,LOW,9.3,-6.491054,106.84891
BAKO,2002-07-05,2002.5079,52460,967.691,-391.202,133.566,1.515,1.179,6.031,-0.1482,-0.2088,1.2119,0.2561,0.25,0.023,0.396,NORMAL,NORMAL,NORMAL,NO,LOW,5.7,-6.491054,106.84891
BAKO,2002-07-06,2002.5106,52461,966.502,-390.487,127.994,1.569,1.176,6.039,-0.0131,-0.4193,0.5728,0.4195,0.172,0.142,1.191,NORMAL,NORMAL,NORMAL,NO,LOW,5.1,-6.491054,106.84891
BAKO,2002-07-07,2002.5133,52462,966.166,-389.395,146.683,1.662,1.236,6.298,0.0106,-0.1565,1.2984,0.1569,0.354,0.554,1.522,NORMAL,NORMAL,NORMAL,NO,LOW,5.2,-6.491054,106.84891
BAKO,2002-07-08,2002.5161,52463,966.165,-388.606,142.186,1.547,1.21,6.308,-0.0123,0.0401,0.8611,0.042,0.355,0.86,0.855,NORMAL,NORMAL,NORMAL,NO,LOW,2.9,-6.491054,106.84891
BAKO,2002-07-09,2002.5188,52464,967.703,-387.637,147.416,1.827,1.434,7.53,-0.3486,0.259,1.2001,0.4343,0.201,1.328,1.551,NORMAL,NORMAL,NORMAL,NO,LOW,7.1,-6.491054,106.84891
BAKO,2002-07-10,2002.5216,52465,969.448,-390.834,133.364,1.789,1.334,7.206,0.113,0.0542,1.1853,0.1253,0.835,0.354,0.372,NORMAL,NORMAL,NORMAL,NO,LOW,4.6,-6.491054,106.84891
BAKO,2002-07-11,2002.5243,52466,964.546,-386.297,133.671,1.637,1.261,6.333,0.0568,0.3371,0.6048,0.3418,1.177,1.919,0.361,NORMAL,NORMAL,NORMAL,NO,LOW,4.5,-6.491054,106.84891
BAKO,2002-07-12,2002.527,52467,969.044,-387.169,127.33,1.659,1.299,6.764,0.1318,0.5456,-0.5952,0.5613,0.795,1.393,1.288,NORMAL,NORMAL,NORMAL,NO,LOW,6.3,-6.491054,106.84891
BAKO,2002-07-13,2002.5298,52468,964.988,-386.202,123.436,1.74,1.266,6.483,0.0081,0.534,-2.0032,0.534,0.925,1.8,1.776,NORMAL,NORMAL,NORMAL,NO,LOW,10.3,-6.491054,106.84891
