station,date,decimal_year,mjd,e_mm,n_mm,u_mm,sig_e,sig_n,sig_u,e_vel_mmday,n_vel_mmday,u_vel_mmday,h_vel_mmday,zscore_e,zscore_n,zscore_u,anomaly_e,anomaly_n,anomaly_u,anomaly_any,risk_level,risk_score,lat,lon
MYVA,2024-09-12,2024.6982,60565,103.37,488.631,590.422,1.635,2.734,6.975,-0.5661,-0.0883,-1.0096,0.5729,1.008,0.074,1.855,NORMAL,NORMAL,NORMAL,NO,LOW,7.6,65.642323,343.108647
MYVA,2024-09-13,2024.7009,60566,105.521,487.289,585.845,2.879,6.484,19.149,0.1023,-0.3743,-1.6166,0.388,0.177,0.501,2.378,NORMAL,NORMAL,NORMAL,NO,LOW,8.0,65.642323,343.108647
MYVA,2024-09-14,2024.7036,60567,106.546,487.225,591.937,1.151,1.626,5.709,0.4258,-0.502,-2.0318,0.6582,0.704,0.547,1.279,NORMAL,NORMAL,NORMAL,NO,LOW,11.4,65.642323,343.108647
MYVA,2024-09-15,2024.7064,60568,104.517,489.386,587.056,1.194,2.115,7.11,0.3308,-0.16,-1.3311,0.3675,0.369,0.117,1.858,NORMAL,NORMAL,NORMAL,NO,LOW,6.9,65.642323,343.108647
MYVA,2024-09-16,2024.7091,60569,105.07,487.957,596.91,1.145,1.644,5.593,0.4159,-0.2209,-0.103,0.4709,0.07,0.34,0.43,NORMAL,NORMAL,NORMAL,NO,LOW,4.1,65.642323,343.108647
MYVA,2024-09-17,2024.7118,60570,106.168,487.368,567.242,2.318,6.072,11.209,0.3246,-0.2453,-2.0443,0.4069,0.5,0.508,4.25,NORMAL,NORMAL,ANOMALY,YES,MEDIUM,29.4,65.642323,343.108647
MYVA,2024-09-18,2024.7146,60571,105.892,489.665,599.242,0.835,1.349,4.096,0.3974,0.0426,-1.1639,0.3996,0.357,0.207,0.061,NORMAL,NORMAL,NORMAL,NO,LOW,6.7,65.642323,343.108647
MYVA,2024-09-19,2024.7173,60572,104.181,486.843,595.008,1.042,1.765,5.521,0.0827,-0.0195,0.415,0.085,0.52,0.687,0.355,NORMAL,NORMAL,NORMAL,NO,LOW,1.9,65.642323,343.108647
MYVA,2024-09-20,2024.7201,60573,103.936,488.601,589.353,0.68,1.017,3.199,-0.2107,0.0895,0.5572,0.2289,0.606,0.133,0.931,NORMAL,NORMAL,NORMAL,NO,LOW,3.5,65.642323,343.108647
MYVA,2024-09-21,2024.7228,60574,103.808,488.579,590.044,0.705,1.117,3.459,-0.2978,0.0537,0.292,0.3026,0.634,0.129,0.799,NORMAL,NORMAL,NORMAL,NO,LOW,3.3,65.642323,343.108647
MYVA,2024-09-22,2024.7255,60575,103.492,487.987,592.527,0.687,1.049,3.349,-0.2606,-0.0691,0.7865,0.2696,0.754,0.308,0.481,NORMAL,NORMAL,NORMAL,NO,LOW,4.5,65.642323,343.108647
MYVA,2024-09-23,2024.7283,60576,103.253,489.437,594.063,0.788,1.242,4.038,-0.388,0.1423,0.872,0.4133,0.833,0.134,0.272,NORMAL,NORMAL,NORMAL,NO,LOW,5.9,65.642323,343.108647
MYVA,2024-09-24,2024.731,60577,104.471,491.012,592.337,0.888,1.414,4.478,-0.3246,0.3307,1.7026,0.4634,0.102,0.607,0.428,NORMAL,NORMAL,NORMAL,NO,LOW,8.8,65.642323,343.108647
MYVA,2024-09-25,2024.7337,60578,105.17,487.046,596.903,1.588,2.452,8.167,-0.0711,0.0527,-0.1561,0.0885,0.318,0.672,0.112,NORMAL,NORMAL,NORMAL,NO,LOW,1.2,65.642323,343.108647
MYVA,2024-09-26,2024.7365,60579,103.42,488.706,598.696,0.872,1.355,4.694,0.0309,0.1668,0.8569,0.1697,0.664,0.169,0.326,NORMAL,NORMAL,NORMAL,NO,LOW,3.9,65.642323,343.108647
MYVA,2024-09-27,2024.7392,60580,103.441,487.758,598.818,0.842,1.273,3.978,0.0101,-0.0775,1.4395,0.0782,0.609,0.475,0.338,NORMAL,NORMAL,NORMAL,NO,LOW,4.9,65.642323,343.108647
MYVA,2024-09-28,2024.742,60581,104.827,488.67,596.116,0.793,1.277,3.945,0.0962,-0.0794,1.1003,0.1247,0.195,0.186,0.049,NORMAL,NORMAL,NORMAL,NO,LOW,4.3,65.642323,343.108647
MYVA,2024-09-29,2024.7447,60582,105.562,489.293,590.523,1.011,1.508,5.466,0.2086,-0.0333,0.208,0.2112,0.64,0.008,0.562,NORMAL,NORMAL,NORMAL,NO,LOW,2.3,65.642323,343.108647
MYVA,2024-09-30,2024.7474,60583,104.444,488.864,595.38,0.886,1.355,4.612,0.1522,-0.1034,-0.0249,0.184,0.002,0.136,0.013,NORMAL,NORMAL,NORMAL,NO,LOW,1.5,65.642323,343.108647
MYVA,2024-10-01,2024.7502,60584,104.632,489.287,590.422,0.77,1.159,3.811,0.0632,-0.0037,-0.5743,0.0633,0.134,0.085,0.513,NORMAL,NORMAL,NORMAL,NO,LOW,2.2,65.642323,343.108647
MYVA,2024-10-18,2024.7967,60601,100.814,492.567,605.263,1.463,2.46,7.5,-0.2463,0.5416,0.0148,0.595,2.71,3.323,1.7,NORMAL,ANOMALY,NORMAL,YES,LOW,24.8,65.642323,343.108647
MYVA,2024-10-19,2024.7995,60602,102.123,492.945,630.236,1.483,2.101,6.798,-0.2847,0.6564,2.8664,0.7155,1.504,3.093,5.174,NORMAL,ANOMALY,ANOMALY,YES,MEDIUM,34.3,65.642323,343.108647
MYVA,2024-10-20,2024.8022,60603,102.266,490.063,603.029,0.862,1.237,4.064,-0.4262,0.5685,2.8493,0.7105,1.306,0.728,0.839,NORMAL,NORMAL,NORMAL,NO,LOW,14.2,65.642323,343.108647
MYVA,2024-10-21,2024.8049,60604,102.948,490.078,600.691,0.785,1.152,3.804,-0.4811,0.348,2.5472,0.5938,0.795,0.685,0.561,NORMAL,NORMAL,NORMAL,NO,LOW,12.4,65.642323,343.108647
MYVA,2024-10-22,2024.8077,60605,104.251,490.92,601.416,1.52,2.402,7.44,-0.2672,0.2401,1.9714,0.3592,0.177,1.211,0.629,NORMAL,NORMAL,NORMAL,NO,LOW,8.8,65.642323,343.108647
MYVA,2024-10-23,2024.8104,60606,103.55,489.503,592.452,1.078,1.462,4.884,-0.0193,0.0273,-0.0768,0.0334,0.349,0.226,0.325,NORMAL,NORMAL,NORMAL,NO,LOW,0.5,65.642323,343.108647
MYVA,2024-10-24,2024.8131,60607,102.985,489.694,588.5,1.143,1.599,5.31,0.1097,-0.2206,-1.9798,0.2464,0.816,0.426,0.697,NORMAL,NORMAL,NORMAL,NO,LOW,7.9,65.642323,343.108647
MYVA,2024-10-25,2024.8159,60608,100.744,492.152,595.928,0.785,1.13,3.946,0.1068,-0.2381,-3.6313,0.2609,2.49,2.107,0.124,NORMAL,NORMAL,NORMAL,NO,LOW,13.0,65.642323,343.108647
MYVA,2024-10-26,2024.8186,60609,102.196,490.5,607.665,1.007,1.532,4.991,-0.0915,-0.11,-2.8457,0.1431,1.27,0.836,1.345,NORMAL,NORMAL,NORMAL,NO,LOW,9.7,65.642323,343.108647
MYVA,2024-10-27,2024.8214,60610,102.586,492.711,594.868,1.097,1.674,5.642,-0.1501,0.2921,-0.508,0.3284,0.911,2.245,0.064,NORMAL,NORMAL,NORMAL,NO,LOW,4.2,65.642323,343.108647
MYVA,2024-10-28,2024.8241,60611,103.449,490.986,596.377,0.942,1.495,4.812,-0.1324,0.2471,-0.1175,0.2804,0.299,0.975,0.112,NORMAL,NORMAL,NORMAL,NO,LOW,2.6,65.642323,343.108647
MYVA,2024-10-29,2024.8268,60612,102.114,488.401,601.545,1.093,1.631,5.375,-0.1811,-0.0336,0.6115,0.1841,1.244,0.613,0.628,NORMAL,NORMAL,NORMAL,NO,LOW,3.3,65.642323,343.108647
MYVA,2024-10-30,2024.8296,60613,99.776,493.021,595.707,1.805,2.241,7.699,-0.2651,0.2009,0.9114,0.3326,2.816,2.145,0.033,NORMAL,NORMAL,NORMAL,NO,LOW,5.4,65.642323,343.108647
MYVA,2024-10-31,2024.8323,60614,103.236,489.567,605.26,0.799,1.228,4.176,-0.0294,-0.0544,1.1829,0.0618,0.201,0.058,0.961,NORMAL,NORMAL,NORMAL,NO,LOW,4.0,65.642323,343.108647
MYVA,2024-11-01,2024.835,60615,99.948,491.669,602.538,0.955,1.386,4.927,-0.1207,-0.1155,0.4992,0.167,2.394,1.163,0.611,NORMAL,NORMAL,NORMAL,NO,LOW,2.8,65.642323,343.108647
MYVA,2024-11-02,2024.8378,60616,102.857,490.213,600.058,1.024,1.572,5.041,-0.1374,-0.0816,0.0704,0.1598,0.295,0.242,0.327,NORMAL,NORMAL,NORMAL,NO,LOW,1.5,65.642323,343.108647
MYVA,2024-11-03,2024.8405,60617,103.387,487.218,589.561,1.256,1.907,5.97,-0.0047,-0.4282,-0.074,0.4282,0.117,1.608,1.089,NORMAL,NORMAL,NORMAL,NO,LOW,3.6,65.642323,343.108647
MYVA,2024-11-04,2024.8433,60618,103.052,490.432,600.595,1.285,1.87,6.674,0.1136,-0.1918,-0.2388,0.2229,0.055,0.36,0.364,NORMAL,NORMAL,NORMAL,NO,LOW,2.5,65.642323,343.108647
MYVA,2024-11-05,2024.846,60619,101.088,490.525,606.656,1.467,2.164,6.557,0.1495,-0.0783,0.1267,0.1688,1.437,0.363,1.106,NORMAL,NORMAL,NORMAL,NO,LOW,1.7,65.642323,343.108647
MYVA,2024-11-06,2024.8487,60620,102.414,491.918,600.648,1.287,1.781,5.718,0.2091,-0.1147,0.3005,0.2385,0.407,1.182,0.275,NORMAL,NORMAL,NORMAL,NO,LOW,2.8,65.642323,343.108647
MYVA,2024-11-07,2024.8515,60621,102.363,491.692,612.903,1.602,2.391,6.577,0.0069,0.2413,0.8914,0.2414,0.412,0.967,1.814,NORMAL,NORMAL,NORMAL,NO,LOW,4.6,65.642323,343.108647
MYVA,2024-11-08,2024.8542,60622,101.975,491.554,602.17,1.203,1.569,5.607,0.0814,0.2474,1.202,0.2605,0.658,0.82,0.331,NORMAL,NORMAL,NORMAL,NO,LOW,5.7,65.642323,343.108647
MYVA,2024-11-09,2024.8569,60623,96.637,483.36,609.094,8.07,8.476,13.104,-0.6112,-0.2514,1.8716,0.6609,4.349,4.266,1.163,ANOMALY,ANOMALY,NORMAL,YES,MEDIUM,30.9,65.642323,343.108647
MYVA,2024-11-10,2024.8597,60624,101.78,491.301,619.315,1.671,2.069,7.441,-0.4847,-0.0466,2.9711,0.4869,0.463,0.616,2.356,NORMAL,NORMAL,NORMAL,NO,LOW,12.8,65.642323,343.108647
MYVA,2024-11-11,2024.8624,60625,106.477,496.321,602.695,1.229,1.633,5.612,0.1157,0.2297,1.1024,0.2571,2.304,3.106,0.185,NORMAL,ANOMALY,NORMAL,YES,MEDIUM,25.4,65.642323,343.108647
MYVA,2024-11-12,2024.8652,60626,101.793,483.487,599.153,0.93,1.295,4.413,0.2162,-0.4359,-0.192,0.4866,0.431,3.103,0.237,NORMAL,ANOMALY,NORMAL,YES,LOW,24.5,65.642323,343.108647
MYVA,2024-11-13,2024.8679,60627,101.051,489.365,598.481,1.006,1.44,4.447,0.0745,-0.4364,-0.8586,0.4427,0.801,0.369,0.315,NORMAL,NORMAL,NORMAL,NO,LOW,6.1,65.642323,343.108647
MYVA,2024-11-14,2024.8706,60628,103.159,489.755,606.973,1.203,1.744,5.775,0.2514,-0.2274,-1.2666,0.339,0.405,0.225,0.654,NORMAL,NORMAL,NORMAL,NO,LOW,6.5,65.642323,343.108647
MYVA,2024-11-15,2024.8734,60629,101.189,493.516,598.156,1.963,2.756,7.188,0.2409,0.3222,-1.247,0.4023,0.658,1.269,0.435,NORMAL,NORMAL,NORMAL,NO,LOW,7.0,65.642323,343.108647
MYVA,2024-11-16,2024.8761,60630,100.422,492.418,591.096,0.857,1.19,3.917,0.1529,0.7222,-2.6145,0.7382,1.057,0.754,1.286,NORMAL,NORMAL,NORMAL,NO,LOW,13.7,65.642323,343.108647
MYVA,2024-11-17,2024.8789,60631,101.524,491.282,593.278,0.801,1.235,3.708,-0.3782,0.1289,-2.7947,0.3996,0.336,0.268,1.034,NORMAL,NORMAL,NORMAL,NO,LOW,11.6,65.642323,343.108647
MYVA,2024-11-18,2024.8816,60632,101.278,493.219,591.794,0.834,1.175,4.118,-0.4952,0.3593,-1.6268,0.6118,0.5,1.048,1.147,NORMAL,NORMAL,NORMAL,NO,LOW,9.8,65.642323,343.108647
MYVA,2024-11-19,2024.8843,60633,102.116,493.589,592.681,1.089,1.651,4.73,-0.0271,1.1127,-1.5105,1.113,0.02,1.186,1.112,NORMAL,NORMAL,NORMAL,NO,LOW,13.4,65.642323,343.108647
MYVA,2024-11-20,2024.8871,60634,99.932,494.093,587.615,1.026,1.385,4.455,-0.139,0.5981,-1.9575,0.614,1.284,1.309,1.773,NORMAL,NORMAL,NORMAL,NO,LOW,10.8,65.642323,343.108647
MYVA,2024-11-21,2024.8898,60635,100.71,491.537,597.062,0.894,1.229,4.01,-0.2213,0.2477,-1.4144,0.3322,0.743,0.271,0.335,NORMAL,NORMAL,NORMAL,NO,LOW,6.9,65.642323,343.108647
MYVA,2024-11-22,2024.8925,60636,101.743,493.042,593.267,1.249,1.797,5.682,0.0164,0.0129,-0.244,0.0209,0.07,0.824,0.835,NORMAL,NORMAL,NORMAL,NO,LOW,0.9,65.642323,343.108647
MYVA,2024-11-23,2024.8953,60637,102.696,493.986,591.953,0.916,1.387,4.175,0.1562,0.1814,0.1986,0.2394,0.547,1.126,1.022,NORMAL,NORMAL,NORMAL,NO,LOW,2.5,65.642323,343.108647
MYVA,2024-11-24,2024.898,60638,101.229,494.879,601.481,0.954,1.382,4.448,0.0558,0.2954,0.8264,0.3007,0.344,1.382,0.278,NORMAL,NORMAL,NORMAL,NO,LOW,4.9,65.642323,343.108647
MYVA,2024-11-25,2024.9008,60639,100.688,493.995,607.743,1.288,1.704,6.069,0.009,0.1555,1.9626,0.1558,0.689,0.997,1.134,NORMAL,NORMAL,NORMAL,NO,LOW,7.1,65.642323,343.108647
MYVA,2024-11-26,2024.9035,60640,100.611,492.568,602.272,0.977,1.418,4.764,-0.0505,0.0397,2.1395,0.0643,0.7,0.443,0.363,NORMAL,NORMAL,NORMAL,NO,LOW,6.9,65.642323,343.108647
MYVA,2024-11-27,2024.9062,60641,103.648,492.922,592.757,0.891,1.348,4.507,0.2486,0.0085,1.369,0.2488,1.195,0.569,1.017,NORMAL,NORMAL,NORMAL,NO,LOW,6.1,65.642323,343.108647
MYVA,2024-11-28,2024.909,60642,101.471,493.205,586.907,0.835,1.256,4.113,0.0959,0.0707,-0.4335,0.1191,0.137,0.642,1.805,NORMAL,NORMAL,NORMAL,NO,LOW,2.3,65.642323,343.108647
MYVA,2024-11-29,2024.9117,60643,102.4,493.981,588.91,0.876,1.305,4.276,0.0673,-0.0551,-1.0401,0.087,0.441,0.868,1.388,NORMAL,NORMAL,NORMAL,NO,LOW,3.8,65.642323,343.108647
MYVA,2024-11-30,2024.9144,60644,101.079,494.719,588.66,1.05,1.581,4.995,-0.0009,-0.0164,-1.8801,0.0164,0.424,1.108,1.354,NORMAL,NORMAL,NORMAL,NO,LOW,5.8,65.642323,343.108647
MYVA,2024-12-01,2024.9172,60645,101.293,494.749,594.726,0.859,1.259,4.055,0.0666,0.0861,-2.2457,0.1088,0.25,1.048,0.487,NORMAL,NORMAL,NORMAL,NO,LOW,7.6,65.642323,343.108647
MYVA,2024-12-02,2024.9199,60646,101.676,493.74,595.738,0.86,1.256,4.105,0.0422,0.182,-1.5721,0.1868,0.038,0.651,0.325,NORMAL,NORMAL,NORMAL,NO,LOW,6.2,65.642323,343.108647
MYVA,2024-12-03,2024.9227,60647,102.92,494.403,594.961,1.704,2.132,6.556,0.053,0.2655,-0.1555,0.2708,0.791,0.836,0.406,NORMAL,NORMAL,NORMAL,NO,LOW,2.6,65.642323,343.108647
MYVA,2024-12-04,2024.9254,60648,103.388,494.31,596.677,0.926,1.492,4.547,0.0413,0.1787,1.1221,0.1834,1.115,0.749,0.214,NORMAL,NORMAL,NORMAL,NO,LOW,4.8,65.642323,343.108647
MYVA,2024-12-05,2024.9281,60649,101.9,495.32,605.311,0.944,1.397,4.629,0.1649,0.1725,2.2331,0.2386,0.135,1.058,0.924,NORMAL,NORMAL,NORMAL,NO,LOW,8.6,65.642323,343.108647
MYVA,2024-12-06,2024.9309,60650,99.764,492.903,598.574,0.953,1.328,4.38,-0.0812,-0.0618,1.8569,0.102,1.27,0.149,0.055,NORMAL,NORMAL,NORMAL,NO,LOW,6.4,65.642323,343.108647
MYVA,2024-12-07,2024.9336,60651,101.881,493.734,593.483,0.906,1.425,4.223,-0.0106,-0.1366,0.9933,0.1371,0.159,0.427,0.602,NORMAL,NORMAL,NORMAL,NO,LOW,4.1,65.642323,343.108647
MYVA,2024-12-08,2024.9363,60652,100.51,495.182,587.566,1.014,1.617,4.619,-0.1835,-0.0058,-0.4991,0.1836,0.704,0.907,1.377,NORMAL,NORMAL,NORMAL,NO,LOW,3.0,65.642323,343.108647
MYVA,2024-12-09,2024.9391,60653,107.055,502.777,607.274,2.015,2.654,10.027,0.2255,0.7501,0.3269,0.7833,3.478,3.47,1.411,ANOMALY,ANOMALY,NORMAL,YES,MEDIUM,27.2,65.642323,343.108647
MYVA,2024-12-10,2024.9418,60654,98.851,495.458,584.19,1.252,1.644,5.501,-0.1453,0.5969,-0.9612,0.6143,1.911,0.725,1.756,NORMAL,NORMAL,NORMAL,NO,LOW,7.8,65.642323,343.108647
MYVA,2024-12-11,2024.9446,60655,101.546,495.043,589.848,0.986,1.339,4.319,-0.0909,0.4392,-1.586,0.4485,0.159,0.536,0.934,NORMAL,NORMAL,NORMAL,NO,LOW,8.3,65.642323,343.108647
MYVA,2024-12-12,2024.9473,60656,100.718,491.521,597.909,0.826,1.216,4.003,-0.0227,-0.0372,-1.2335,0.0436,0.641,0.666,0.421,NORMAL,NORMAL,NORMAL,NO,LOW,4.0,65.642323,343.108647
MYVA,2024-12-13,2024.95,60657,99.638,493.462,587.214,0.753,1.15,3.731,-0.1404,-0.1772,-0.8765,0.2261,1.349,0.109,1.294,NORMAL,NORMAL,NORMAL,NO,LOW,4.4,65.642323,343.108647
MYVA,2024-12-14,2024.9528,60658,103.335,492.855,601.602,1.081,1.597,4.748,-0.125,-0.5826,0.3885,0.5958,1.175,0.471,1.062,NORMAL,NORMAL,NORMAL,NO,LOW,5.9,65.642323,343.108647
MYVA,2024-12-15,2024.9555,60659,98.684,496.493,602.284,1.323,1.811,5.576,-0.3553,-0.5946,1.0928,0.6927,1.912,1.293,1.252,NORMAL,NORMAL,NORMAL,NO,LOW,8.8,65.642323,343.108647
MYVA,2024-12-16,2024.9582,60660,98.321,494.546,597.703,1.17,1.763,5.393,-0.6867,-0.6793,0.5719,0.966,1.985,0.248,0.465,NORMAL,NORMAL,NORMAL,NO,LOW,9.4,65.642323,343.108647
MYVA,2024-12-17,2024.961,60661,98.141,497.591,598.011,2.817,3.109,9.347,-0.2798,0.3185,1.9468,0.4239,1.945,1.739,0.48,NORMAL,NORMAL,NORMAL,NO,LOW,9.2,65.642323,343.108647
MYVA,2024-12-18,2024.9637,60662,100.601,493.421,595.721,1.357,1.827,5.824,-0.3345,0.3082,0.8782,0.4549,0.396,0.449,0.083,NORMAL,NORMAL,NORMAL,NO,LOW,6.3,65.642323,343.108647
MYVA,2024-12-19,2024.9665,60663,101.386,494.038,595.684,0.938,1.345,4.24,-0.0768,0.3533,0.1382,0.3615,0.057,0.147,0.056,NORMAL,NORMAL,NORMAL,NO,LOW,3.3,65.642323,343.108647
MYVA,2024-12-20,2024.9692,60664,102.019,493.333,596.064,1.127,1.622,5.024,0.1487,-0.0138,0.1545,0.1494,0.425,0.505,0.102,NORMAL,NORMAL,NORMAL,NO,LOW,1.7,65.642323,343.108647
MYVA,2024-12-21,2024.9719,60665,101.442,496.416,596.769,1.423,1.791,5.872,0.1795,0.0409,-0.8724,0.1841,0.063,1.036,0.176,NORMAL,NORMAL,NORMAL,NO,LOW,4.1,65.642323,343.108647
MYVA,2024-12-22,2024.9747,60666,101.31,493.416,589.056,1.594,2.045,5.782,0.5525,-0.2898,-1.2279,0.6239,0.025,0.539,1.117,NORMAL,NORMAL,NORMAL,NO,LOW,8.7,65.642323,343.108647
MYVA,2024-12-23,2024.9774,60667,100.852,493.951,599.074,1.11,1.615,5.405,0.4371,-0.1995,-0.3768,0.4805,0.276,0.277,0.579,NORMAL,NORMAL,NORMAL,NO,LOW,5.0,65.642323,343.108647
MYVA,2024-12-24,2024.9802,60668,102.974,496.864,604.773,1.107,1.607,5.277,0.4081,-0.0145,0.5348,0.4084,0.969,1.196,1.482,NORMAL,NORMAL,NORMAL,NO,LOW,4.9,65.642323,343.108647
MYVA,2024-12-25,2024.9829,60669,103.637,494.285,600.19,0.929,1.365,4.195,0.3043,0.2266,0.9291,0.3794,1.296,0.138,0.691,NORMAL,NORMAL,NORMAL,NO,LOW,5.8,65.642323,343.108647
MYVA,2024-12-26,2024.9856,60670,101.567,494.533,603.544,0.739,1.111,3.522,0.1607,0.1203,1.3057,0.2007,0.073,0.02,1.349,NORMAL,NORMAL,NORMAL,NO,LOW,5.5,65.642323,343.108647
MYVA,2024-12-27,2024.9884,60671,101.891,493.949,596.822,0.77,1.166,3.585,0.1051,0.005,0.9319,0.1053,0.234,0.347,0.189,NORMAL,NORMAL,NORMAL,NO,LOW,3.6,65.642323,343.108647
MYVA,2024-12-28,2024.9911,60672,101.009,494.245,589.798,0.788,1.175,3.779,0.0319,-0.1591,-0.0136,0.1623,0.226,0.218,1.03,NORMAL,NORMAL,NORMAL,NO,LOW,1.3,65.642323,343.108647
MYVA,2024-12-29,2024.9938,60673,99.954,493.56,586.896,0.874,1.279,3.989,-0.167,-0.0717,-0.9762,0.1817,0.813,0.589,1.574,NORMAL,NORMAL,NORMAL,NO,LOW,4.4,65.642323,343.108647
MYVA,2024-12-30,2024.9966,60674,100.168,495.237,585.154,0.872,1.32,4.145,-0.3268,-0.0979,-2.6753,0.3411,0.643,0.278,1.836,NORMAL,NORMAL,NORMAL,NO,LOW,10.8,65.642323,343.108647
MYVA,2024-12-31,2024.9993,60675,100.156,495.042,583.494,1.025,1.48,4.7,-0.5094,-0.1264,-3.3464,0.5249,0.629,0.169,2.039,NORMAL,NORMAL,NORMAL,NO,LOW,14.2,65.642323,343.108647
MYVA,2025-01-02,2025.0048,60677,100.901,495.089,588.231,1.498,2.021,6.766,-0.3861,0.1351,-2.6413,0.4091,0.19,0.188,1.116,NORMAL,NORMAL,NORMAL,NO,LOW,11.2,65.642323,343.108647
MYVA,2025-01-03,2025.0075,60678,100.367,496.781,592.369,1.063,1.52,4.865,-0.1868,0.3036,-1.6885,0.3565,0.473,1.033,0.423,NORMAL,NORMAL,NORMAL,NO,LOW,7.9,65.642323,343.108647
MYVA,2025-01-04,2025.0103,60679,98.975,495.432,603.748,7.255,9.033,15.45,-0.2475,0.3268,0.7581,0.41,1.214,0.296,1.329,NORMAL,NORMAL,NORMAL,NO,LOW,5.6,65.642323,343.108647
MYVA,2025-01-05,2025.013,60680,99.119,497.366,592.4,1.869,2.239,8.616,-0.1998,0.4272,1.534,0.4716,1.056,1.253,0.428,NORMAL,NORMAL,NORMAL,NO,LOW,8.4,65.642323,343.108647
MYVA,2025-01-06,2025.0157,60681,99.236,494.268,600.757,1.677,2.405,6.297,-0.1708,0.2198,2.359,0.2784,0.926,0.336,0.912,NORMAL,NORMAL,NORMAL,NO,LOW,9.3,65.642323,343.108647
MYVA,2025-01-07,2025.0185,60682,99.684,493.192,592.079,1.237,1.855,5.742,-0.1753,-0.1512,1.889,0.2315,0.66,0.903,0.435,NORMAL,NORMAL,NORMAL,NO,LOW,7.5,65.642323,343.108647
MYVA,2025-01-08,2025.0212,60683,99.627,494.307,590.09,0.799,1.109,3.677,-0.1552,-0.2409,0.9432,0.2866,0.651,0.333,0.731,NORMAL,NORMAL,NORMAL,NO,LOW,5.1,65.642323,343.108647
MYVA,2025-01-09,2025.024,60684,99.793,493.442,587.328,0.99,1.332,4.179,-0.1097,-0.4014,-0.5282,0.4161,0.539,0.748,1.179,NORMAL,NORMAL,NORMAL,NO,LOW,4.9,65.642323,343.108647
MYVA,2025-01-10,2025.0267,60685,101.887,497.21,592.728,1.167,1.66,5.276,0.1988,-0.2048,-1.1333,0.2854,0.97,1.819,0.253,NORMAL,NORMAL,NORMAL,NO,LOW,5.7,65.642323,343.108647
MYVA,2025-01-11,2025.0294,60686,101.202,492.095,592.452,0.962,1.331,4.32,0.3696,-0.3036,-1.4251,0.4783,0.412,1.756,0.36,NORMAL,NORMAL,NORMAL,NO,LOW,8.1,65.642323,343.108647
MYVA,2025-01-12,2025.0322,60687,102.971,495.939,592.98,0.829,1.232,3.95,0.5187,-0.1151,-0.4557,0.5313,1.706,0.864,0.288,NORMAL,NORMAL,NORMAL,NO,LOW,5.6,65.642323,343.108647
MYVA,2025-01-13,2025.0349,60688,103.119,495.268,596.309,1.227,1.789,6.016,0.6004,0.2127,-0.1684,0.637,1.682,0.358,0.31,NORMAL,NORMAL,NORMAL,NO,LOW,5.6,65.642323,343.108647
MYVA,2025-01-14,2025.0376,60689,101.52,495.058,607.543,1.183,1.659,5.313,0.4662,0.241,1.8574,0.5248,0.476,0.175,2.243,NORMAL,NORMAL,NORMAL,NO,LOW,9.8,65.642323,343.108647
MYVA,2025-01-15,2025.0404,60690,100.65,497.039,605.061,1.566,2.757,7.791,0.2531,0.3003,2.585,0.3927,0.071,1.547,1.674,NORMAL,NORMAL,NORMAL,NO,LOW,10.9,65.642323,343.108647
MYVA,2025-01-16,2025.0431,60691,101.604,493.219,609.83,1.128,1.627,5.067,0.0904,0.0691,3.1879,0.1138,0.575,1.181,2.4,NORMAL,NORMAL,NORMAL,NO,LOW,10.5,65.642323,343.108647
MYVA,2025-01-17,2025.0459,60692,101.579,495.42,590.659,1.402,2.108,6.723,-0.1037,-0.0455,1.4272,0.1132,0.505,0.391,0.725,NORMAL,NORMAL,NORMAL,NO,LOW,5.2,65.642323,343.108647
MYVA,2025-01-18,2025.0486,60693,103.306,495.543,594.188,0.913,1.361,4.445,0.028,0.2068,0.4599,0.2087,1.901,0.559,0.159,NORMAL,NORMAL,NORMAL,NO,LOW,3.0,65.642323,343.108647
MYVA,2025-01-19,2025.0513,60694,102.871,492.841,591.335,1.922,2.618,8.648,0.0163,-0.2743,-0.8096,0.2748,1.386,1.493,0.576,NORMAL,NORMAL,NORMAL,NO,LOW,4.6,65.642323,343.108647
MYVA,2025-01-20,2025.0541,60695,100.941,494.454,590.416,1.22,1.853,6.761,-0.0065,-0.227,-2.0724,0.2271,0.185,0.258,0.688,NORMAL,NORMAL,NORMAL,NO,LOW,8.0,65.642323,343.108647
MYVA,2025-01-21,2025.0568,60696,102.826,496.168,592.736,1.082,1.586,5.471,0.192,-0.0734,-2.7242,0.2055,1.31,0.969,0.314,NORMAL,NORMAL,NORMAL,NO,LOW,9.8,65.642323,343.108647
MYVA,2025-01-22,2025.0595,60697,103.431,495.486,593.794,1.072,1.601,5.007,0.2765,-0.0205,-1.9991,0.2773,1.699,0.477,0.138,NORMAL,NORMAL,NORMAL,NO,LOW,8.2,65.642323,343.108647
MYVA,2025-01-23,2025.0623,60698,102.332,498.714,607.474,1.062,1.588,5.061,0.1308,0.5034,-0.0725,0.5201,0.777,2.857,1.873,NORMAL,NORMAL,NORMAL,NO,LOW,4.4,65.642323,343.108647
MYVA,2025-01-24,2025.065,60699,104.774,496.039,609.298,0.867,1.296,3.973,0.2507,0.3552,2.4595,0.4348,2.492,0.655,2.003,NORMAL,NORMAL,NORMAL,NO,LOW,10.9,65.642323,343.108647
